Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kyrgyz Republic,KGZ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,6.16430187,7.1408534,8.68700695,10.25996304,18.41468239,23.29426575,22.62973022,28.32484436,30.60106468,30.19677544,41.48167801,49.59518433,50.51268768,35.12708282,30.38823509,28.00947189,29.21611214,36.72362518,..,..
Kyrgyz Republic,KGZ,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,6.11668136065699,..,..,..,..,4.23658452719127,..,..,..,..,3.44079642260338,..,..,..,..,..
Kyrgyz Republic,KGZ,Refugee population by country or territory of asylum,SM.POP.REFG,9295,7705,5592,3756,2599,361,722,374,422,2462,6097,4940,468,484,349,334,334,329,347,334
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,8362398701.58943,9557031605.27512,11771975156.8073,14435700533.368,17003459863.0989,21570076498.6205,31054350977.9784,35854274228.9139,26410909090.9091,23956163076.5575,27474380566.265,28169902669.3784,30204783461.8488,31345148670.5896,27252128626.6281,28064533352.2849,30408509601.8003,34412210812.2783,34308783825.3019,33707320816.3036
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15721.4523305906,13780.9135484006,14322.0226779514,15656.3474910518,17856.3071171976,17926.841589919,17726.2529351368
Latvia,LVA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,2.4,2.3,1.5,0.6,1.2,1.7,1.6,1,1,1.1,0.8,0.6,0.6,0.8,0.3,..,..
Latvia,LVA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.8958969116211,..,..,..,..,..,..,99.8893127441406,..,..
Latvia,LVA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,79.054931640625,80.0776062011719,79.8343734741211,80.3266220092773,82.1596908569336,83.6827926635742,85.2115631103516,84.8115615844727,86.0879516601563,86.8599090576172,87.7997283935547,88.2903366088867,88.7302703857422,..,90.3030319213867,90.9270706176758,..
Latvia,LVA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,99.3553314208984,..,..,99.2042083740234,99.4524536132813,99.4740829467773,99.5851821899414,99.6897201538086,99.7043228149414,99.6540069580078,..,99.6539764404297,..,..,100,100,..
Latvia,LVA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,27.6949100494385,26.6343803405762,27.6973896026611,29.1061897277832,..,30.0282802581787,30.9353103637695,..
Latvia,LVA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00260996818542,0.992590010166168,0.984839975833893,0.986159980297089,0.990249991416931,0.99456000328064,0.999939978122711,0.996469974517822,0.991609990596771,0.984120011329651,0.977479994297028,0.981029987335205,0.980449974536896,0.985889971256256,0.990239977836609,0.993120014667511,0.996100008487701,0.997439980506897,0.999930024147034,..
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,205.02047729,237.29516602,280.50878906,393.29806519,440.80975342,552.30157471,775.19152832,913.52148438,744.66162109,689.07720947,764.59173584,745.51745605,807.13000488,856.76654053,775.86431885,874.79772949,932.50158691,1101.49255371,..,..
Latvia,LVA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,105.11223602,119.64512634,140.73146057,170.59158325,193.89985657,212.4394989,302.60443115,361.5206604,296.91387939,274.31155396,279.09564209,295.6138916,322.73825073,345.51339722,320.77133179,385.91809082,397.90420532,441.91213989,..,..
Latvia,LVA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,99.9082489,117.6500473,139.77731323,220.93495178,245.52304077,339.86209106,471.77392578,551.09924316,444.18173218,414.72000122,485.49612427,449.90356445,484.39172363,511.25311279,455.29190063,488.53240967,533.0692749,657.76702881,..,..
Latvia,LVA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,16.9120099624746,..,..,..,..,15.0099568576033,..,..,..,..,13.3532402640341,..,..,..,..,..
Latvia,LVA,Refugee population by country or territory of asylum,SM.POP.REFG,5,5,16,10,10,22,27,27,40,60,88,113,149,168,193,340,653,664,665,667
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,12237388001.7264,14259781159.0119,18781721376.1985,22627507451.5648,26097677571.8373,30183575103.5262,39697891351.9431,47797551587.8823,37388122046.1496,37128694028.243,43535051482.3869,42927454291.478,46523420074.4372,48533659592.1728,41418872976.1196,43018087237.5741,47640770634.427,53724663842.5623,54697379017.3332,56546957475.4912
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19176.812150505,19575.768481407,20233.6413480843
Lithuania,LTU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,2.7,1.8,1.5,1.3,1.4,2.2,1.5,0.7,0.9,0.7,1.3,0.7,1.3,1,0.9,..,..
Lithuania,LTU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.645751953125,..,..,..,..,..,..,..,..,..,99.8155975341797,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,74.1768188476563,75.8550567626953,76.5351486206055,78.350471496582,79.4271011352539,80.5496215820313,81.6657791137695,81.5528717041016,82.3100891113281,83.3288726806641,84.3143005371094,86.2218475341797,87.3072128295898,..,..,89.8658065795898
Lithuania,LTU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,98.1073379516602,97.9331512451172,97.7527694702148,98.1292724609375,98.2174606323242,98.4751510620117,98.5624084472656,98.7013397216797,98.739860534668,98.7109069824219,98.7198028564453,99.0842132568359,99.0762023925781,..,..,99.2120971679688
Lithuania,LTU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,26.3852691650391,31.4951000213623,33.0973510742188,33.9425315856934,34.5394706726074,..,..,38.103458404541
Lithuania,LTU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990939974784851,0.982990026473999,0.978839993476868,0.991180002689362,0.993330001831055,0.993830025196075,0.995809972286224,0.997569978237152,0.996159970760345,0.984200000762939,0.977479994297028,0.971800029277802,0.966830015182495,0.969309985637665,0.970130026340485,0.968819975852966,0.971390008926392,0.975830018520355,0.976960003376007,..
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,218.81802368,254.36688232,338.86306763,366.95968628,438.93267822,536.05737305,704.29315186,936.50933838,864.73638916,805.2244873,925.47161865,896.93707275,958.92718506,1021.23297119,920.19976807,988.5279541,1083.30334473,1249.25463867,..,..
Lithuania,LTU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,65.04129028,68.82386017,86.53747559,136.90240479,172.10621643,201.03877258,240.01473999,273.28143311,242.2850647,231.44302368,272.97723389,298.19476318,328.57720947,340.00531006,309.36538696,336.19833374,375.82119751,422.5168457,..,..
Lithuania,LTU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,153.62081909,185.21520996,251.82824707,229.82484436,266.46157837,334.668396,463.64666748,662.3168335,621.53479004,572.43267822,650.90014648,597.50170898,628.96514893,679.87542725,608.13897705,650.03192139,705.84747314,822.82885742,..,..
Lithuania,LTU,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,6.01833296044469,..,..,..,..,5.14827072195617,..,..,..,..,4.72608962255138,..,..,..,..,..
Lithuania,LTU,Refugee population by country or territory of asylum,SM.POP.REFG,283,363,399,469,527,527,688,749,790,808,824,871,918,1007,1094,1284,1577,1731,1822,1915
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2491822706.80256,2688630822.53304,3070691319.52179,3454362685.96703,3659251525.8593,4000239272.61126,4601299566.81106,5081432924.0144,4504549214.22663,5082366478.08994,5739977477.47748,5456009384.66461,6391735893.83968,6657170923.37918,6268391521.19701,6237264055.20601,6474256118.61481,6839145106.86164,6684443550.01006,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,74287.4133739546,79345.7524725702,89859.8653728723,100289.243002178,105399.260494824,114374.246536419,130655.636959737,143264.059432586,126096.610425402,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,180366.715197575,175813.875592058,..
Liechtenstein,LIE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.924030005931854,0.92619001865387,0.88919997215271,0.935419976711273,0.924090027809143,0.906329989433289,0.921230018138886,0.884590029716492,0.892910003662109,0.912580013275146,..,0.871039986610413,0.850310027599335,0.847509980201721,0.871800005435944,0.898109972476959,0.912980020046234,..
Liechtenstein,LIE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,54.22357396993,..,..,..,..,61.5889293196604,..,..,..,..,62.5962537635555,..,..,..,..,..
Liechtenstein,LIE,Refugee population by country or territory of asylum,SM.POP.REFG,140,126,147,147,148,274,278,84,86,86,88,103,96,102,146,161,164,166,125,154
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,21369028187.9195,23537637869.377,29601904063.2054,35000480506.5806,37658234050.4912,42874225316.7733,51521903914.5907,58604890874.469,54252213114.7541,56159192758.3285,61615545000.3597,59779802783.3455,65184744717.028,68713294386.2129,60047430684.2639,62174650367.2216,65549868206.9418,71250208995.6425,70195715495.5136,73353132793.7076
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48398.2292914772,52754.2732546131,65544.591951831,76404.4150374498,80957.9412812232,90712.7992873459,107338.865180515,119932.243680485,108987.677591951,110777.907928996,118869.299909828,112591.116202675,119966.034888523,123514.196686097,105419.608507426,106826.726448542,109921.031443585,117197.48169363,113218.713349678,116014.602496869
Luxembourg,LUX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.3,0.1,0.3,0.3,..,..
Luxembourg,LUX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,39.947639465332,..,50.5293502807617,..,..,..,61.7216415405273,..,75.2600784301758,75.5208282470703,74.9149398803711,76.2488784790039,78.2979965209961,79.5658493041992,69.071662902832,..,..,..,..,..
Luxembourg,LUX,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,95.0121765136719,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03093004226685,1.02813005447388,1.02567994594574,1.02372002601624,1.02759003639221,1.02146005630493,1.01653003692627,1.01803994178772,..,1.02114999294281,1.02648997306824,1.02052998542786,1.01679003238678,1.01379001140594,1.02044999599457,1.01610004901886,1.00945997238159,1.00028002262115,0.992669999599457,..
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3109.20141602,3600.86743164,4607.40283203,5610.35351563,5818.14599609,6070.73583984,6671.26513672,7578.74951172,7670.59375,7459.83544922,7174.73925781,6029.47509766,6356.64453125,6547.03466797,5421.93212891,5475.13964844,5713.11865234,6227.08398438,..,..
Luxembourg,LUX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,495.79162598,577.29528809,743.10528564,869.95098877,922.46807861,985.18218994,976.93261719,936.32110596,1019.090271,1049.49316406,1189.90588379,894.72515869,932.9463501,938.82891846,765.01580811,779.86450195,790.58837891,851.02740479,..,..
Luxembourg,LUX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2612.06982422,3022.50952148,3862.39746094,4741.40283203,4895.90185547,5087.10107422,5695.17041016,6642.85742188,6651.78027344,6409.65576172,6049.91357422,5042.71044922,5330.71484375,5516.71679688,4581.85302734,4623.00439453,4843.67822266,5288.11181641,..,..
Luxembourg,LUX,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,32.897015815327,..,..,..,..,32.1215856220552,..,..,..,..,43.9641339422687,..,..,..,..,..
Luxembourg,LUX,Refugee population by country or territory of asylum,SM.POP.REFG,1201,1201,1201,1590,1822,2206,2737,3109,3230,3254,2855,2910,901,1091,1306,2020,2020,2020,2548,5213
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,4088368978.34589,4470446391.44639,5448415500.17071,6098092551.07125,6416184181.07201,6778324049.68009,7925371475.49959,9090406767.24769,8696366907.4743,9035932122.49768,9638916481.06904,9462238211.48657,10551661176.7831,11626281387.0068,11091434483.5238,11721521912.7202,13221298307.8894,14864712990.1631,15215714309.0974,14647384607.604
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10402.233373566,11289.889843514,13669.497117709,15197.056707914,15888.1723209834,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.6367563271,24771.0765781929,26754.2684451944,24921.6036820869,25741.4460613677,28250.6977747589,30672.2922439038,30186.1959621979,27884.6428274251
Malta,MLT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,0.4,0.4,0.1,0.4,0.2,0.2,0.1,0,0,0.1,0.1,0.2,0.1,..,..
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,92.3630905151367,..,..,..,..,..,93.3073577880859,..,..,..,..,..,..,94.5031890869141,..,..
Malta,MLT,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,22.7670402526855,..,23.0604000091553,..,..,25.8695793151855,27.3733997344971,32.4356994628906,34.4804992675781,35.774730682373,36.9077987670898,38.0723686218262,..,45.2157211303711,..,48.2728614807129
Malta,MLT,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,96.1790924072266,..,96.7007064819336,..,..,97.8232269287109,98.0798721313477,98.2088088989258,98.4351119995117,98.4661331176758,98.8570327758789,98.9275283813477,..,98.9329223632813,..,98.9688034057617
Malta,MLT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,13.0880699157715,13.4573497772217,13.2848596572876,13.4876699447632,..,18.4249897003174,..,21.8410091400146
Malta,MLT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.973439991474152,0.986450016498566,0.990649998188019,0.962710022926331,0.967769980430603,0.988740026950836,0.973190009593964,0.979160010814667,..,0.935220003128052,1.00488996505737,1.01256000995636,1.01801002025604,1.02656996250153,1.04007995128632,1.03103995323181,1.00001001358032,1.00406002998352,1.00504994392395,..
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,685.98400879,830.64630127,1074.09313965,1223.85742188,1379.68640137,1474.48449707,1596.12316895,1751.16503906,1677.36230469,1733.66882324,1960.06115723,1898.60144043,2121.08227539,2456.43481445,2243.46704102,2321.15332031,2551.71606445,2753.51098633,..,..
Malta,MLT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,212.65504456,245.85220337,326.77435303,372.7484436,425.94345093,467.74612427,529.79144287,617.21392822,588.42950439,614.14099121,696.9105835,652.35577393,685.03100586,942.67425537,878.43103027,858.17120361,946.76318359,1005.19366455,..,..
Malta,MLT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,471.0423584,584.79406738,750.16027832,851.10894775,953.74291992,1009.83599854,1066.33178711,1133.95117188,1088.93286133,1119.52783203,1263.15039063,1246.24560547,1432.90881348,1513.52880859,1364.75097656,1462.98217773,1604.95288086,1747.8684082,..,..
Malta,MLT,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,6.18493354218397,..,..,..,..,8.02884988739613,..,..,..,..,9.8984880693625,..,..,..,..,..
Malta,MLT,Refugee population by country or territory of asylum,SM.POP.REFG,175,311,894,1561,1942,2407,3003,4329,5951,6143,6948,8242,9900,6095,7068,7941,7994,8579,8908,9208
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988348836.471,3408244549.19999,4401189466.14058,6054849884.52656,5439422031.39627,6974960345.3712,8414360656.29632,8709165249.26928,9496684701.43325,9510219299.49557,7745231660.33425,8071480540.86068,9669759987.02633,11456728401.3069,11970233939.8808,11915547262.6561
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,507.557658390849,570.972645432751,682.525508823377,897.449958810326,1034.70705816743,1183.37921117185,1531.68547618214,2111.20149504197,1899.01011658378,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4230.3630367862,4491.6888269382,4547.05972064671
Moldova,MDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,26.9,16.1,7.4,8.4,13.2,2.4,1.1,1.2,1,0.5,0.3,0.3,0.1,0,0,0.2,0.1,0,..,..
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.3598937988281,..,..,..,..,..,..
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,72.9183197021484,74.1995391845703,75.1913070678711,74.4027328491211,74.4365768432617,74.5464477539063,74.1077575683594,74.7207870483398,74.7263031005859,..,..,75.2385177612305,74.5440521240234,..
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,98.342658996582,98.766960144043,98.9476928710938,98.885139465332,98.9213104248047,99.0697479248047,99.1203536987305,99.2903594970703,99.3881072998047,..,..,99.4423828125,99.4189605712891,..
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,19.0364894866943,20.0858402252197,19.3727207183838,..,..,20.1230392456055,20.0525398254395,..
Moldova,MDA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00744998455048,1.00478005409241,0.998650014400482,0.991569995880127,0.989199995994568,0.972779989242554,0.989619970321655
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,25.39859009,33.9242363,38.43836975,64.60714722,79.33213043,100.10816193,135.44366455,185.56115723,208.53004456,198.28894043,214.98246765,223.61895752,231.66229248,230.76982117,186.43643188,171.18476868,191.19487,212.97038269,..,..
Moldova,MDA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,13.19233894,16.2890358,19.18273163,24.9080162,34.03249741,46.62485504,61.27355957,90.02190399,97.06424713,83.62017059,98.88858795,97.1442337,100.48542023,90.58023071,87.96360016,81.33397675,85.43757629,86.80002594,..,..
Moldova,MDA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,11.67509079,16.24985313,17.59301949,38.22981644,41.82761765,49.31735229,69.30437469,89.46788025,88.93436432,90.93933868,100.32626343,108.52115631,108.18710327,113.87466431,84.90087891,83.52591705,96.77253723,120.38367462,..,..
Moldova,MDA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,4.1839648633249,..,..,..,..,3.86017030796799,..,..,..,..,3.51210659793059,..,..,..,..,..
Moldova,MDA,Refugee population by country or territory of asylum,SM.POP.REFG,156,172,97,51,79,157,140,135,131,132,131,176,237,323,434,419,391,409,417,435
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2718868306.01093,2968987019.23077,3601321064.55266,4137913500,4203084193.50827,4582988332.70606,5867916780.72817,6476490405.74191,5451653237.01028,5367625613.15127,6088808463.25167,5743029680.07195,6555983530.34932,7069616048.89066,6261622101.40908,6472990923.1791,6431314957.07185,7194024563.06094,7423709839.9194,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,83724.465911527,90506.8595058764,108656.802575207,123523.493238604,124197.275382905,134048.621858085,169966.306938019,185785.725924897,154775.380774218,150737.892475253,169016.196065279,157520.219426533,177673.74536842,189432.370013147,165989.505113832,170028.655717864,167517.059727856,185978.609251356,190512.737442436,..
Monaco,MCO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1431.09790039,1560.75720215,2214.74414063,2570.39013672,2628.19311523,2706.68188477,3039.02783203,3573.52148438,3523.19042969,3509.35888672,3677.42016602,3519.94067383,3817.89868164,3947.42358398,3365.92724609,2765.08447266,2751.73144531,2968.50048828,..,..
Monaco,MCO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,284.81182861,308.98205566,420.69290161,485.21389771,497.50778198,518.44055176,602.22583008,694.54437256,657.51672363,650.99865723,692.79321289,657.99151611,720.58001709,749.70495605,643.32244873,399.91751099,390.1946106,423.98989868,..,..
Monaco,MCO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1146.28625488,1251.77514648,1794.05126953,2085.17626953,2130.68554688,2188.24145508,2436.80224609,2878.97705078,2865.67382813,2858.36035156,2984.62719727,2861.94897461,3097.31884766,3197.71875,2722.60473633,2365.16674805,2361.53710938,2544.51025391,..,..
Monaco,MCO,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,63.0383341221013,..,..,..,..,57.3537793459085,..,..,..,..,55.7684662479129,..,..,..,..,..
Monaco,MCO,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,37,37,34,33,32,27,25,25,22,22
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4143033275.88493,4544516982.18263,4087725812.66864,4464260488.58205,4587928884.17142,4052913385.82677,4374128318.58407,4844592066.71174,5504166666.66667,5542674317.06225,4769860740.74074
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.48239970574,7328.93225247529,6586.7212793222,7186.42978682154,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8845.91421887296,8910.65083414613,7677.15222569996
Montenegro,MNE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,3.4,3.2,1.7,1.4,2.5,..,..,..,..
Montenegro,MNE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,97.7734603881836,..,..,..,..,..,..,..,98.4422073364258,..,..,..,..,..,..,98.8471832275391,..,..
Montenegro,MNE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,64.5542526245117,..,..,..,..,..,..,..,72.5558395385742,..,..,..,..,..,..,..,..,..
